arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693480000,1428693480000,4/10/2015,12:18:00:000,Fri Apr 10 12:18:00 MST 2015,13.32,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693540000,1428693540000,4/10/2015,12:19:00:000,Fri Apr 10 12:19:00 MST 2015,13.24,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693600000,1428693600000,4/10/2015,12:20:00:000,Fri Apr 10 12:20:00 MST 2015,12.96,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693660000,1428693660000,4/10/2015,12:21:00:000,Fri Apr 10 12:21:00 MST 2015,12.77,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693720000,1428693720000,4/10/2015,12:22:00:000,Fri Apr 10 12:22:00 MST 2015,12.67,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693780000,1428693780000,4/10/2015,12:23:00:000,Fri Apr 10 12:23:00 MST 2015,12.74,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693840000,1428693840000,4/10/2015,12:24:00:000,Fri Apr 10 12:24:00 MST 2015,12.81,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693900000,1428693900000,4/10/2015,12:25:00:000,Fri Apr 10 12:25:00 MST 2015,12.74,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693960000,1428693960000,4/10/2015,12:26:00:000,Fri Apr 10 12:26:00 MST 2015,13.0,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694020000,1428694020000,4/10/2015,12:27:00:000,Fri Apr 10 12:27:00 MST 2015,13.43,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694080000,1428694080000,4/10/2015,12:28:00:000,Fri Apr 10 12:28:00 MST 2015,13.57,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694140000,1428694140000,4/10/2015,12:29:00:000,Fri Apr 10 12:29:00 MST 2015,13.47,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694200000,1428694200000,4/10/2015,12:30:00:000,Fri Apr 10 12:30:00 MST 2015,13.12,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694260000,1428694260000,4/10/2015,12:31:00:000,Fri Apr 10 12:31:00 MST 2015,12.95,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694320000,1428694320000,4/10/2015,12:32:00:000,Fri Apr 10 12:32:00 MST 2015,12.71,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694380000,1428694380000,4/10/2015,12:33:00:000,Fri Apr 10 12:33:00 MST 2015,12.24,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694440000,1428694440000,4/10/2015,12:34:00:000,Fri Apr 10 12:34:00 MST 2015,12.14,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694500000,1428694500000,4/10/2015,12:35:00:000,Fri Apr 10 12:35:00 MST 2015,12.31,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694560000,1428694560000,4/10/2015,12:36:00:000,Fri Apr 10 12:36:00 MST 2015,12.62,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694620000,1428694620000,4/10/2015,12:37:00:000,Fri Apr 10 12:37:00 MST 2015,12.73,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694680000,1428694680000,4/10/2015,12:38:00:000,Fri Apr 10 12:38:00 MST 2015,12.61,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694740000,1428694740000,4/10/2015,12:39:00:000,Fri Apr 10 12:39:00 MST 2015,12.66,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694800000,1428694800000,4/10/2015,12:40:00:000,Fri Apr 10 12:40:00 MST 2015,12.8,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694860000,1428694860000,4/10/2015,12:41:00:000,Fri Apr 10 12:41:00 MST 2015,12.99,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694920000,1428694920000,4/10/2015,12:42:00:000,Fri Apr 10 12:42:00 MST 2015,12.94,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428694980000,1428694980000,4/10/2015,12:43:00:000,Fri Apr 10 12:43:00 MST 2015,13.09,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695040000,1428695040000,4/10/2015,12:44:00:000,Fri Apr 10 12:44:00 MST 2015,13.3,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428695100000,1428695100000,4/10/2015,12:45:00:000,Fri Apr 10 12:45:00 MST 2015,13.25,Float32
